Speed,Distance,Obs Width,Obs Height,Obs Gap,Player Mode,Obs Above Ground,Action,Q Value
63,19,51,105,6,0,0,nothing,-0.17195000000000002
63,14,51,105,6,0,0,nothing,-2.04755
63,27,34,105,6,0,0,down,-0.0008931300816456004
63,22,34,105,6,-1,0,nothing,-0.030628975550000007
63,0,25,90,5,1,0,up,0.6508217150053444
63,40,51,105,6,1,0,nothing,-0.004151711398911923
63,35,51,105,6,-1,0,down,-0.0000061824625274593856
63,30,51,105,6,-1,0,nothing,-0.0013550000000000003
63,25,51,105,6,-1,0,nothing,-0.020475500000000008
63,20,51,105,6,-1,0,down,-0.20475500000000002
63,16,51,105,6,-1,0,release,-1.7195
63,-5,25,90,5,1,0,release,-0.008861632921538316
63,40,25,90,6,1,0,down,-0.00973307214122208
63,38,25,90,6,1,0,nothing,-0.0000019915199680783267
63,33,25,90,6,-1,0,down,-0.000010079771779623521
63,28,25,90,6,-1,0,nothing,-0.0017195000000000003
63,23,25,90,6,-1,0,up,-0.013550000000000003
63,19,25,90,6,-1,0,down,-0.1355
63,14,25,90,6,-1,0,release,-3.2566077995000002
62,39,25,90,6,-1,0,up,-5.000000000000002e-7
62,40,51,105,6,2,0,nothing,-0.010031345073600529
62,38,51,105,6,1,0,down,9.759296770896187e-8
62,34,51,105,6,1,0,release,-0.000028090052878989826
63,29,51,105,6,1,0,down,-0.0011294404458320085
63,24,51,105,6,1,0,release,-0.014360761634194055
63,19,51,105,6,0,0,down,-0.095
63,14,51,105,6,-1,0,release,-2.342795
62,37,34,105,6,0,0,up,-0.00001030049805760679
63,32,34,105,6,2,0,up,-0.000016114975470724766
63,27,34,105,6,2,0,down,-0.0014788712465443436
63,23,34,105,6,1,0,release,-0.019749560686530936
63,18,34,105,6,1,0,nothing,-0.25196139500000003
63,13,34,105,6,1,0,up,-1.3194895350733349
63,1,25,90,5,2,0,up,0.8775122255471594
63,40,17,105,3,1,0,up,-0.008488793404473009
63,40,17,105,3,1,0,nothing,-0.005688248545563222
63,40,17,105,3,1,0,down,-0.009268534608018332
63,37,17,105,3,-1,0,nothing,-2.9530430599970153e-7
63,32,17,105,3,-1,0,up,-0.000050000000000000016
63,27,17,105,3,-1,0,nothing,-0.0013550000000000003
63,23,17,105,3,-1,0,up,-0.005000000000000001
63,18,17,105,3,-1,0,nothing,-0.1355
63,13,17,105,3,-1,0,down,-1.355
62,39,25,90,5,2,0,up,-0.000003229563086042675
63,29,25,90,5,1,0,release,-0.0009304378378451932
63,25,25,90,5,1,0,down,-0.017195000000000005
63,15,25,90,5,1,0,up,-1.9082705
62,33,51,105,6,-1,0,nothing,-0.00011417332845933123
63,29,51,105,6,-1,0,up,-0.0017195000000000003
63,24,51,105,6,-1,0,down,-0.02608515500000001
63,19,51,105,6,-1,0,release,-0.30628975550000004
63,14,51,105,6,0,0,down,-2.04755
63,34,25,90,4,-1,0,release,5.931853211912582e-7
63,29,25,90,4,0,0,up,-0.0007698904119969795
63,15,25,90,4,2,0,up,-0.004219899798743935
63,10,25,90,4,2,0,down,0.1099920060377188
63,5,25,90,4,1,0,release,1.0975872458690619
63,1,25,90,4,1,0,up,0.43808839663892285
63,-4,25,90,4,1,0,down,-0.005391916292200855
63,39,25,90,4,-1,0,release,-2.3949176060774854e-7
63,34,25,90,4,0,0,down,-0.0000778216797295209
63,29,25,90,4,-1,0,release,-0.000050464181713436646
63,24,25,90,4,0,0,up,0.00018102401355218176
63,19,25,90,4,2,0,down,-0.017195000000000005
63,-5,25,90,5,1,0,up,-0.009691255685500826
63,40,25,90,6,1,0,up,-0.008585832381342157
63,35,25,90,6,1,0,nothing,-0.0001571654073060697
63,31,25,90,6,0,0,down,-0.0006262783325273223
63,26,25,90,6,-1,0,nothing,-0.00905
63,21,25,90,6,-1,0,down,-0.082805
63,16,25,90,6,-1,0,release,-1.355
61,40,51,105,6,0,0,up,-0.003821099192411841
61,40,51,105,6,2,0,up,-0.0011111017099918999
61,40,51,105,6,2,0,nothing,-0.0021110066409385144
61,40,51,105,6,2,0,down,-0.002110109256477509
61,40,51,105,6,1,0,release,-0.001100000160258525
62,36,51,105,6,0,0,nothing,-0.000026300932684347973
62,31,51,105,6,0,0,down,-0.0004893900108987872
62,26,51,105,6,-1,0,nothing,-0.013914500000000003
62,21,51,105,6,-1,0,down,-0.062195
62,16,51,105,6,-1,0,nothing,-0.62195
62,12,51,105,6,-1,0,down,-1.7195
62,38,34,105,6,0,0,up,-0.0000034413760888348275
62,33,34,105,6,2,0,down,-0.000050000000000000016
62,28,34,105,6,1,0,release,-0.0005450000000000001
62,23,34,105,6,1,0,nothing,-0.009864500000000002
62,18,34,105,6,0,0,up,0.006531748708361639
63,13,34,105,6,2,0,down,-0.08531326283894122
63,8,34,105,6,1,0,release,-2.3607314243099347
62,38,51,105,6,0,0,down,-0.0000016681622248580293
62,33,51,105,6,-1,0,release,-0.00007008846088723542
62,29,51,105,6,0,0,down,-0.0004038450104764552
62,24,51,105,6,-1,0,nothing,-0.013550000000000003
62,19,51,105,6,-1,0,nothing,-0.17195000000000002
62,14,51,105,6,-1,0,nothing,-2.04755
62,40,34,105,5,0,0,down,-0.009947857165407002
62,40,34,105,5,-1,0,nothing,-0.008816711141484244
62,40,34,105,5,-1,0,up,-0.009177773106071293
62,40,34,105,5,-1,0,down,-0.007657338036062361
62,40,34,105,5,-1,0,release,-0.00009202097706222138
62,40,34,105,5,0,0,up,-0.010477324470258688
62,40,34,105,5,2,0,nothing,-0.010643365830349586
62,40,34,105,5,2,0,down,-0.01061217115492133
62,40,34,105,5,1,0,release,-0.009838158911397443
62,40,34,105,5,1,0,nothing,-0.009725388758081023
62,35,34,105,5,1,0,down,0
62,30,34,105,5,-1,0,release,-0.00008254441760467801
62,25,34,105,5,0,0,up,-0.0005000000000000001
62,20,34,105,5,2,0,down,-0.009500000000000001
62,16,34,105,5,1,0,nothing,-0.095
63,11,34,105,5,1,0,down,-0.95
62,36,25,90,6,0,0,down,-0.00004489246569573116
62,31,25,90,6,-1,0,release,-0.00002646796232336453
62,26,25,90,6,0,0,down,-0.0005000000000000001
62,22,25,90,6,-1,0,release,-0.005359147281315448
62,17,25,90,6,0,0,down,-0.095
63,12,25,90,6,-1,0,release,-3.2566077995000002
62,37,25,90,5,0,0,up,-0.000008679500755882582
62,32,25,90,5,2,0,nothing,-0.00010426591810341518
62,27,25,90,5,2,0,up,0.0026682128159631327
62,22,25,90,5,2,0,down,-0.017523050000000005
62,18,25,90,5,1,0,release,-0.2127561395
63,13,25,90,5,1,0,up,-2.1340197381911334
63,8,25,90,5,1,0,nothing,-2.1878008591362637
62,36,25,90,5,2,0,up,-0.0000013550000000000004
62,32,25,90,5,2,0,down,-0.0001229558317229397
62,27,25,90,5,1,0,nothing,-0.0009500000000000002
62,22,25,90,5,1,0,nothing,-0.014642512373322446
62,17,25,90,5,-1,0,down,-0.17195000000000002
63,12,25,90,5,-1,0,release,-3.2566077995000002
62,38,17,105,4,0,0,nothing,-2.8340342066992844e-7
62,33,17,105,4,0,0,nothing,0.000006471843697167774
62,28,17,105,4,0,0,up,0.00010255145774051803
62,24,17,105,4,2,0,nothing,0.00007455231328370025
62,19,17,105,4,2,0,nothing,0.005179088095379564
63,14,17,105,4,2,0,down,-0.0451008057516753
63,9,17,105,4,1,0,release,-0.35598155858847474
63,4,17,105,4,1,0,down,-0.8122262915103504
63,-1,17,105,4,1,0,release,-0.0010000002230740003
63,39,25,90,4,1,0,nothing,-4.389597991779806e-7
63,30,25,90,4,2,0,nothing,-0.0004952076210803601
63,5,25,90,4,1,0,up,0.8477296806068954
63,0,25,90,4,1,0,down,0.9699989463777379
63,-5,25,90,4,1,0,nothing,-0.0014179527232992756
63,38,25,90,5,1,0,nothing,-9.272616651880899e-7
63,33,25,90,5,-1,0,nothing,-0.00011715596522158301
63,28,25,90,5,-1,0,down,-0.0003672987198655625
63,24,25,90,5,-1,0,nothing,-0.028476639500000008
63,18,25,90,5,-1,0,up,-0.1355
63,13,25,90,5,-1,0,nothing,-3.062897555
62,37,51,105,6,0,0,nothing,-0.000003351043195532704
62,32,51,105,6,0,0,down,-0.0000829113967778096
62,27,51,105,6,-1,0,nothing,-0.0020475500000000004
62,22,51,105,6,-1,0,nothing,-0.02342795000000001
62,17,51,105,6,-1,0,down,-0.17195000000000002
62,12,51,105,6,-1,0,nothing,-1.7195
62,37,25,90,5,0,0,nothing,-0.0000025110844950060175
62,32,25,90,5,0,0,nothing,-0.00005944318770505838
62,27,25,90,5,0,0,down,-0.000860018008812658
62,22,25,90,5,-1,0,release,-0.004987975407260604
62,18,25,90,5,0,0,down,-0.1355
62,35,51,105,6,0,0,nothing,-0.00004029700372484326
62,30,51,105,6,0,0,up,-0.0005000000000000001
62,25,51,105,6,2,0,up,-0.0001874375523975844
62,20,51,105,6,2,0,up,0.0007027676516420102
62,15,51,105,6,2,0,nothing,0.010642520926474181
62,10,51,105,6,1,0,nothing,-0.02126400011349505
63,5,51,105,6,1,0,up,-2.2913786946234422
63,0,51,105,6,1,0,down,-0.6110341950709404
62,36,25,90,6,0,0,up,-0.000003165182769028624
62,31,25,90,6,2,0,nothing,-0.00004031525460815205
62,26,25,90,6,2,0,up,-0.0004965435710002317
62,21,25,90,6,2,0,down,-0.006219500000000001
62,16,25,90,6,1,0,release,-0.10269500000000001
63,11,25,90,6,1,0,up,-1.181707111514672
63,7,25,90,6,1,0,nothing,0.3366248278542454
62,40,34,105,5,0,0,nothing,-0.00017178855635732794
62,40,34,105,5,2,0,up,-0.010504245488444057
62,36,34,105,5,2,0,nothing,-5.0000000000000024e-8
62,31,34,105,5,1,0,down,-0.000050000000000000016
62,27,34,105,5,1,0,release,-0.0009500000000000002
62,22,34,105,5,1,0,nothing,-0.005000000000000001
62,17,34,105,5,1,0,nothing,-0.095
63,12,34,105,5,0,0,up,-0.95
62,38,25,90,6,2,0,up,-0.000005877255568750902
62,33,25,90,6,1,0,up,-0.000120698482844129
62,28,25,90,6,1,0,down,-0.0018129468285309396
62,23,25,90,6,1,0,release,-0.012211004018539123
62,18,25,90,6,1,0,nothing,-0.23427950000000003
63,13,25,90,6,1,0,down,-1.7885333840008895
62,32,34,105,6,-1,0,release,-0.000044226537338769725
62,27,34,105,6,0,0,up,-0.0004853426676256768
62,22,34,105,6,2,0,down,-0.030628975550000007
62,18,34,105,6,1,0,nothing,-0.095
62,35,25,90,5,0,0,down,-0.00008273376518096333
62,30,25,90,5,-1,0,release,-0.000052967178527142454
62,25,25,90,5,0,0,up,-0.0009134917550168052
62,21,25,90,5,2,0,up,-0.011264324218037362
63,16,25,90,5,2,0,down,-0.10472638118423508
63,11,25,90,5,1,0,nothing,-2.0684474569481366
62,31,25,90,6,-1,0,nothing,-0.0005000000000000001
62,26,25,90,6,-1,0,nothing,-0.005000000000000001
62,21,25,90,6,-1,0,nothing,-0.05
62,16,25,90,6,-1,0,down,-0.5
62,35,34,105,5,0,0,up,-0.0000026747280071309094
62,30,34,105,5,2,0,up,-0.00004981191881009692
62,25,34,105,5,2,0,up,0.000023344419646552004
62,20,34,105,5,2,0,up,-0.0005000000000000001
62,15,34,105,5,1,0,down,-0.05450000000000001
63,10,34,105,5,1,0,release,-0.3197473018550784
63,6,34,105,5,1,0,up,-1.004467100065802
62,33,25,90,5,2,0,nothing,-0.00011149649610844755
62,28,25,90,5,2,0,nothing,-0.0012431506331551558
62,23,25,90,5,2,0,up,-0.00010472819826225614
62,18,25,90,5,2,0,down,-0.032566077995000005
63,13,25,90,5,1,0,nothing,-1.7852411622340227
63,8,25,90,5,1,0,up,-2.210758567455988
62,35,34,105,6,0,0,down,-0.000022970881942428192
62,30,34,105,6,-1,0,release,-0.000004451041339415869
62,26,34,105,6,0,0,up,-0.00037669977685648987
62,21,34,105,6,2,0,nothing,0.000776333623903434
62,16,34,105,6,2,0,nothing,0.010273292229267584
63,11,34,105,6,2,0,down,-0.03511858179932238
63,6,34,105,6,1,0,release,-0.6049912995305093
63,1,34,105,6,1,0,down,0.41797082333181595
63,-4,34,105,6,1,0,release,-0.00854619344631423
63,40,25,90,5,0,0,up,-0.00913864661367764
63,40,25,90,5,2,0,nothing,-0.008485708085324633
63,40,25,90,5,2,0,down,-0.008693378938294844
63,40,25,90,5,1,0,release,-0.007550045217311351
63,35,25,90,5,1,0,up,-0.00011410723690730823
63,30,25,90,5,2,0,nothing,-0.00005711337844019236
63,11,25,90,5,1,0,down,-1.0812517395368992
63,6,25,90,5,1,0,release,-1.9052772010009476
63,40,34,105,6,1,0,down,-0.008670480932881936
63,37,34,105,6,-1,0,release,-0.00000335567575722074
63,32,34,105,6,0,0,up,-0.00010611325528222734
63,27,34,105,6,2,0,up,-0.0002538440604660508
63,22,34,105,6,2,0,down,-0.026614470195500006
63,17,34,105,6,1,0,release,-0.18390155000000002
64,12,34,105,6,1,0,up,-0.42979671977463385
62,36,25,90,5,0,0,down,-0.00004069282363731413
62,31,25,90,5,-1,0,release,-0.00009208159674269856
62,26,25,90,5,0,0,down,-0.005450000000000002
62,22,25,90,5,-1,0,nothing,-0.020475500000000008
62,17,25,90,5,-1,0,nothing,-0.17195000000000002
63,12,25,90,5,-1,0,up,-2.8476639500000003
62,38,17,105,4,2,0,nothing,0
62,33,17,105,4,1,0,nothing,-0.000050000000000000016
62,28,17,105,4,1,0,up,-0.0005000000000000001
62,23,17,105,4,1,0,down,-0.005000000000000001
62,19,17,105,4,1,0,nothing,-0.095
63,14,17,105,4,1,0,nothing,-0.8627900003357518
62,36,51,105,6,0,0,up,-0.00005364124428871626
62,32,51,105,6,2,0,nothing,-0.000011357423178192978
62,27,51,105,6,2,0,up,-0.00006504858007169732
62,22,51,105,6,2,0,up,-0.0003847486496511022
62,17,51,105,6,2,0,up,0.009318545420129507
62,12,51,105,6,1,0,nothing,-0.7548795305237929
63,7,51,105,6,1,0,nothing,-0.8300672066111108
63,3,51,105,6,1,0,nothing,-1.4829701190255218
63,-3,51,105,6,1,0,nothing,0.28199435412379376
62,31,25,90,6,2,0,up,-0.00009500000000000003
62,26,25,90,6,2,0,down,-0.0013550000000000003
62,21,25,90,6,1,0,release,-0.013550000000000003
62,17,25,90,6,1,0,down,-0.127805
63,12,25,90,6,1,0,nothing,-1.152994750161923
62,35,25,90,4,0,0,nothing,-0.000004666300676276984
62,31,25,90,4,0,0,nothing,-0.000036587648595972985
62,26,25,90,4,0,0,nothing,-0.00038425167271830533
62,21,25,90,4,0,0,up,-0.0029022271085921833
62,16,25,90,4,2,0,down,-0.05
63,11,25,90,4,1,0,nothing,-1.934256110035928
62,31,51,105,6,2,0,down,-0.0005673569235882305
62,26,51,105,6,1,0,nothing,-0.0005000000000000001
62,22,51,105,6,1,0,nothing,-0.017195000000000005
62,17,51,105,6,-1,0,up,-0.17195000000000002
62,12,51,105,6,-1,0,up,-1.7195
62,36,25,90,6,0,0,nothing,-0.00003678894624632998
62,31,25,90,6,0,0,up,-0.00004612089260211037
62,27,25,90,6,2,0,down,-0.0009500000000000002
62,17,25,90,6,1,0,nothing,-0.168305
63,12,25,90,6,0,0,nothing,-2.342795
62,35,25,90,4,0,0,down,-0.00009500000000000003
62,31,25,90,4,-1,0,nothing,-0.0005000000000000001
62,26,25,90,4,-1,0,nothing,-0.005000000000000001
62,21,25,90,4,-1,0,up,-0.05
62,16,25,90,4,-1,0,up,-0.5
62,37,25,90,6,0,0,up,-0.00000501817966688277
62,32,25,90,6,2,0,nothing,-0.000032869248134104206
62,28,25,90,6,2,0,down,-0.0008956258855715834
62,23,25,90,6,1,0,nothing,-0.014506203665468518
62,18,25,90,6,1,0,up,-0.15073815125503454
63,13,25,90,6,-1,0,nothing,-3.2566077995000002
62,40,34,105,5,1,0,up,-0.009971525097470207
62,39,34,105,5,2,0,nothing,0
62,35,34,105,5,2,0,down,0
62,30,34,105,5,1,0,release,-0.000050000000000000016
62,25,34,105,5,1,0,nothing,-0.0005000000000000001
62,20,34,105,5,1,0,nothing,-0.005000000000000001
63,15,34,105,5,0,0,nothing,-0.17195000000000002
63,11,34,105,5,0,0,up,-0.5
62,30,25,90,4,0,0,down,-0.0005000000000000001
62,25,25,90,4,-1,0,nothing,-0.009500000000000001
62,20,25,90,4,-1,0,nothing,-0.095
63,15,25,90,4,-1,0,nothing,-2.8476639500000003
62,35,34,105,6,0,0,up,-0.0000058705986510050115
62,30,34,105,6,2,0,up,-0.00006107960578615448
62,25,34,105,6,2,0,up,-0.0001438284694623659
62,20,34,105,6,2,0,nothing,-0.0002894718619561341
62,15,34,105,6,1,0,down,-0.49914500000000006
63,10,34,105,6,1,0,release,-0.7831399550000014
63,5,34,105,6,1,0,down,-0.9786818249081963
61,40,51,105,6,0,0,down,-0.002799992634868018
61,40,51,105,6,-1,0,nothing,-0.0011111018899099998
62,28,51,105,6,0,0,down,-0.0014729867407975727
62,23,51,105,6,-1,0,release,-0.005966648109910997
62,19,51,105,6,0,0,up,0.0015882554041331271
62,14,51,105,6,2,0,up,0.04550973335488088
62,9,51,105,6,2,0,up,0.3008070021337672
62,4,51,105,6,2,0,nothing,0.20897900817769827
62,-1,51,105,6,1,0,down,-0.86908991
62,-6,51,105,6,1,0,nothing,-0.0011101
63,40,34,105,6,0,0,down,-0.006815249052978875
63,40,34,105,6,-1,0,release,-0.0003697289187508986
63,40,34,105,6,-1,0,nothing,-0.008629074729304862
63,39,34,105,6,-1,0,down,-0.000001012688186544875
63,34,34,105,6,-1,0,nothing,-0.00016693232542328975
63,29,34,105,6,-1,0,up,-0.0013550000000000003
63,24,34,105,6,-1,0,down,-0.020475500000000008
63,19,34,105,6,-1,0,release,-0.28476639500000006
63,14,34,105,6,0,0,up,-2.04755
62,37,51,105,6,0,0,up,-0.0000034409286300088293
62,31,51,105,6,2,0,nothing,-0.00009258465907000642
62,26,51,105,6,2,0,nothing,-0.0009500000000000002
62,21,51,105,6,2,0,down,-0.017195000000000005
62,16,51,105,6,1,0,nothing,-0.12503226857945002
62,11,51,105,6,1,0,down,-0.4450100958371466
62,25,25,90,5,0,0,nothing,-0.004418981867716903
62,20,25,90,5,0,0,up,-0.012500498847637487
62,15,25,90,5,2,0,up,0.005738356335606059
63,40,34,105,5,1,0,nothing,-0.006829218768697983
63,36,34,105,5,-1,0,nothing,-0.00004489141801334055
63,31,34,105,5,-1,0,up,-0.0005000000000000001
63,26,34,105,5,-1,0,down,-0.000491
63,21,34,105,5,-1,0,release,0.00020900000000000004
63,16,34,105,5,0,0,up,0.002980717524141529
63,12,34,105,5,2,0,nothing,0.10906583864429231
63,7,34,105,5,2,0,nothing,1.093258069405378
63,2,34,105,5,2,0,down,0.8518161504912356
63,-3,34,105,5,1,0,nothing,-0.009865518275843397
63,40,25,90,4,1,0,nothing,-0.007675881831473262
63,40,25,90,4,-1,0,down,-0.009106845017415665
63,37,25,90,4,-1,0,nothing,-3.8213228365124786e-7
63,33,25,90,4,-1,0,up,-0.000050000000000000016
63,27,25,90,4,-1,0,down,-0.001401680173088473
63,22,25,90,4,-1,0,nothing,-0.020475500000000008
63,18,25,90,4,-1,0,nothing,-0.1355
63,13,25,90,4,-1,0,down,-2.8476639500000003
62,36,25,90,4,2,0,nothing,0
62,32,25,90,4,2,0,up,-0.00007870684333099057
62,27,25,90,4,2,0,up,-0.001011526496430161
62,22,25,90,4,2,0,up,0.0008574647031808253
62,17,25,90,4,1,0,down,-0.1059755
63,12,25,90,4,1,0,nothing,-1.5796519205291986
63,7,25,90,4,1,0,down,-0.6885726024998274
62,39,17,105,4,0,0,up,-0.000003209748487930465
62,34,17,105,4,2,0,up,-0.00005138785151683115
62,29,17,105,4,2,0,nothing,-0.000011208441767368667
62,19,17,105,4,1,0,down,-0.0654755
63,15,17,105,4,1,0,nothing,-0.32283435618847917
63,10,17,105,4,1,0,nothing,-1.5900864057650117
62,38,17,105,4,0,0,up,-5.840339000000003e-7
62,33,17,105,4,2,0,nothing,1.9799628959923503e-7
62,28,17,105,4,2,0,nothing,-0.0004902730489391609
62,23,17,105,4,2,0,nothing,0.0010601804643527767
62,18,17,105,4,2,0,up,0.010819072564688918
63,13,17,105,4,1,0,up,-0.7947256102937487
63,9,17,105,4,1,0,up,-0.9788070540134801
63,-1,17,105,4,1,0,nothing,-0.004863824622838836
63,30,25,90,5,-1,0,up,-0.0009500000000000002
63,25,25,90,5,-1,0,up,-0.017195000000000005
62,30,25,90,5,-1,0,nothing,-0.0013550000000000003
62,25,25,90,5,-1,0,down,-0.009500000000000001
62,20,25,90,5,-1,0,release,-0.095
63,15,25,90,5,0,0,down,-2.6085155
62,37,25,90,4,-1,0,nothing,-2.887816620746532e-7
62,32,25,90,4,-1,0,down,-0.00008459793489465855
62,28,25,90,4,-1,0,nothing,-0.0017195000000000003
62,23,25,90,4,-1,0,nothing,-0.020475500000000008
62,18,25,90,4,-1,0,nothing,-0.23427950000000003
63,13,25,90,4,-1,0,up,-3.062897555
62,33,17,105,4,2,0,down,-0.00004725141870539187
62,28,17,105,4,1,0,release,-0.00046673381484768015
62,23,17,105,4,1,0,up,-0.00009458982394294004
63,13,17,105,4,2,0,up,0.10999730929720242
63,8,17,105,4,2,0,up,1.099932836855979
63,40,25,90,4,1,0,up,-0.009082577888705529
63,36,25,90,4,-1,0,nothing,-0.000045000000000000016
63,32,25,90,4,-1,0,down,-0.00008053825485091902
63,26,25,90,4,-1,0,release,-0.005113756869500381
63,22,25,90,4,0,0,up,-0.009572296325341869
63,16,25,90,4,2,0,nothing,0.010924924860170266
63,11,25,90,4,2,0,down,-0.49203765372023095
63,6,25,90,4,1,0,release,-0.11780972588229965
63,-4,25,90,4,1,0,up,-0.005857356191125893
63,40,25,90,6,2,0,nothing,-0.010106985228117314
63,37,25,90,6,2,0,down,-0.0000017793839701371617
63,32,25,90,6,1,0,nothing,-0.000112614564698786
63,27,25,90,6,1,0,up,-0.001307744009629123
63,22,25,90,6,-1,0,nothing,-0.02608515500000001
63,17,25,90,6,-1,0,up,-0.20475500000000002
63,13,25,90,6,-1,0,down,-3.062897555
62,35,51,105,6,0,0,down,-0.000044551432397056454
62,30,51,105,6,-1,0,release,-0.00008538900000000003
62,25,51,105,6,0,0,nothing,-0.0005000000000000001
62,20,51,105,6,0,0,nothing,-0.005000000000000001
62,15,51,105,6,0,0,nothing,-0.095
62,11,51,105,6,0,0,down,-0.5
62,27,25,90,6,2,0,up,-0.0008077014733044383
62,22,25,90,6,2,0,nothing,-0.0029685969087760644
62,17,25,90,6,2,0,up,0.0019797685132945586
63,12,25,90,6,1,0,up,-0.3989711499733955
63,7,25,90,6,1,0,down,-0.04215111343445688
63,2,25,90,6,1,0,release,0.9272482051458125
63,-3,25,90,6,1,0,nothing,-0.009725805741635703
63,40,51,105,6,2,0,down,-0.008324212982737994
63,40,51,105,6,1,0,release,-0.0074411868011635155
63,35,51,105,6,2,0,nothing,-0.0000015327545783892978
63,30,51,105,6,2,0,down,-0.0005450000000000001
63,25,51,105,6,1,0,release,-0.008072959923179869
63,21,51,105,6,1,0,down,-0.05405000000000001
63,16,51,105,6,1,0,release,-0.20475500000000002
63,11,51,105,6,1,0,nothing,-1.4661988631842842
62,32,51,105,6,0,0,up,-0.00004443606900794676
62,23,51,105,6,2,0,nothing,-0.0003761483851783799
62,18,51,105,6,2,0,nothing,0.009671696937753322
62,13,51,105,6,1,0,nothing,-0.8247199629879759
63,8,51,105,6,1,0,nothing,-0.9174970710545088
62,35,17,105,4,0,0,nothing,-0.00005309194249710801
62,31,17,105,4,0,0,up,-0.00003205103199721914
62,26,17,105,4,2,0,nothing,-0.0004397405030993958
62,21,17,105,4,2,0,down,-0.013550000000000003
63,16,17,105,4,1,0,release,-0.17195000000000002
63,11,17,105,4,1,0,down,-1.807208165449351
62,35,25,90,6,0,0,up,-0.000035792572403482
62,30,25,90,6,2,0,nothing,-0.0005195384123035823
62,25,25,90,6,2,0,nothing,-0.0019540310393121665
62,20,25,90,6,2,0,nothing,-0.008666802558897855
63,15,25,90,6,2,0,up,0.008372555489648712
63,10,25,90,6,1,0,down,-2.493074847419359
63,6,25,90,6,1,0,nothing,-0.10950648224415963
63,1,25,90,6,1,0,down,0.6119073250734175
63,-4,25,90,6,-1,0,release,-0.0011099999999999999
63,40,25,90,5,2,0,up,-0.009980038280092364
63,39,25,90,5,2,0,down,-0.000003912705489400488
63,34,25,90,5,1,0,release,-0.00019774956332503543
63,30,25,90,5,1,0,up,-0.0008691551001067219
63,25,25,90,5,1,0,up,-0.016582017408633173
63,15,25,90,5,2,0,down,-0.3499400978610163
63,10,25,90,5,1,0,release,-3.637461138509943
63,6,25,90,5,1,0,up,-0.39446791000543713
62,38,34,105,6,0,0,nothing,-0.0000022191577405426757
62,33,34,105,6,0,0,up,7.689945319696525e-7
62,28,34,105,6,2,0,down,-0.0008489575633266821
62,23,34,105,6,1,0,release,-0.008482977984884746
62,18,34,105,6,1,0,up,-0.08939546182447689
63,14,34,105,6,2,0,nothing,0.05104087404546299
63,9,34,105,6,2,0,up,0.4662160628575095
63,4,34,105,6,2,0,down,1.0998735583614536
63,-1,34,105,6,1,0,release,0.9990284411140985
63,-6,34,105,6,1,0,down,-0.01063998355261624
63,40,25,90,5,-1,0,release,-0.00024490579573698803
63,40,25,90,5,0,0,nothing,-0.00022308832505375125
63,39,25,90,5,0,0,down,9.600037403645367e-8
63,10,25,90,5,1,0,up,-0.9584492070163472
63,0,25,90,5,1,0,release,0.7704916735244923
63,40,34,105,6,0,0,up,-0.009989042950621387
63,35,34,105,6,2,0,up,-0.000050985937542376233
63,30,34,105,6,2,0,nothing,-0.00013172540899100005
63,25,34,105,6,2,0,nothing,-0.000130805390433
